EXPIRES AT           GROUP     SIZE  PATH
2023-03-20 04:56:29  ek9      16.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/36/spect/Turb_hdf5_plt_cnt_0004_spect_mags.dat
2023-03-20 04:56:30  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfeta9h5z/tex.cache/ad492d8cd64bb031790f63c59f86568e.png
2023-03-20 04:56:38  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp_ljqtyu8/tex.cache/d6cf773f2ef5d3976aa7332db77e4b69.tex
2023-03-20 04:56:38  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0986
2023-03-20 04:56:39  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpz86200n0/tex.cache/3403368cb60d8ff079a7aed983064106.png
2023-03-20 04:56:39  ek9       1.3M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0366
2023-03-20 04:56:41  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0963
2023-03-20 04:56:42  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0306
2023-03-20 04:56:46  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0411
2023-03-20 04:56:48  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0096_spect_vels.dat
2023-03-20 04:56:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpdd30wf6b/tex.cache/85fc219353c9aa8652dc6f1dc2ad6194.dvi
2023-03-20 04:56:51  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0589
2023-03-20 04:56:52  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0428
2023-03-20 04:56:54  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0209
2023-03-20 04:56:55  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0384
2023-03-20 04:57:04  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/36/plt/Turb_hdf5_plt_cnt_0060
2023-03-20 04:57:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt902o18x/tex.cache/b91e69d0400853509a97f76a6645c0f5.dvi
2023-03-20 04:57:06  ek9      79.8M  /scratch/ek9/nk7952/test_sim/sub_sonic/Turb_hdf5_plt_cnt_0790
2023-03-20 04:57:06  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0446
2023-03-20 04:57:13  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd0jg2m6r/tex.cache/d7a3a41bda9e46cc59c4868a2a284f68.dvi
2023-03-20 04:57:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6zptxy03/tex.cache/9f5d78b0fa7e6f258124de6d9176489b.tex
2023-03-20 04:57:15  ek9       1.3M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0453
2023-03-20 04:57:18  ek9     852.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/36/plt/shell_calc.out00
2023-03-20 04:57:21  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0336_spect_vels.dat
2023-03-20 04:57:23  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0881
2023-03-20 04:57:25  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0038
2023-03-20 04:57:25  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9nwevkox/tex.cache/7b17152d39046d45548702722620b44a.tex
2023-03-20 04:57:27  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0447_spect_mags.dat
2023-03-20 04:57:30  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0646
2023-03-20 04:57:37  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0826
2023-03-20 04:57:38  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpdp9nrtz9/tex.cache/136490f622c56f14945d9c848045a0de.png
2023-03-20 04:57:38  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0674
2023-03-20 04:57:41  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpbhndzuq4/tex.cache/f00452e01966ef26d6b57d8b7ee49a11.tex
2023-03-20 04:57:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/7c031c24fc0a6f2d50cd202e78311af3.tex
2023-03-20 04:57:43  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0221
2023-03-20 04:57:44  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0758
2023-03-20 04:57:45  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0598
2023-03-20 04:57:45  ek9       5.0G  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/576/plt/Turb_hdf5_plt_cnt_0333
2023-03-20 04:57:48  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0632
2023-03-20 04:57:53  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/71a0d247d1ecfd631e1f05cda6f8282a.png
2023-03-20 04:57:58  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0274
2023-03-20 04:57:58  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0745_spect_mags.dat
2023-03-20 04:57:58  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0894
2023-03-20 04:57:58  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0371_spect_mags.dat
2023-03-20 04:58:00  ek9      79.8M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0065
2023-03-20 04:58:01  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0032_spect_mags.dat
2023-03-20 04:58:05  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0153_spect_mags.dat
2023-03-20 04:58:06  ek9       5.0G  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/576/plt/Turb_hdf5_plt_cnt_0143
2023-03-20 04:58:08  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0219_spect_vels.dat
2023-03-20 04:58:11  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0422
2023-03-20 04:58:11  ek9      28.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0482_spect_mags.dat
2023-03-20 04:58:12  ek9     196.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/576/spect/Turb_hdf5_plt_cnt_0001_spect_vels.dat
2023-03-20 04:58:13  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpryc9_onh/tex.cache/d7a3a41bda9e46cc59c4868a2a284f68.tex
2023-03-20 04:58:13  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0623
2023-03-20 04:58:16  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0005_spect_mags.dat
2023-03-20 04:58:21  ek9      28.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0023_spect_mags.dat
2023-03-20 04:58:23  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0009
2023-03-20 04:58:27  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0701
2023-03-20 04:58:30  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0063
2023-03-20 04:58:35  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0551
2023-03-20 04:58:35  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt0snrc9a/tex.cache/c8e6eabcf8f1c95f2c67440f29f89ff6.png
2023-03-20 04:58:44  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0018
2023-03-20 04:58:45  ek9      79.8M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0302
2023-03-20 04:58:47  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0349
2023-03-20 04:58:50  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0567
2023-03-20 04:58:51  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0844
2023-03-20 04:58:54  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0214
2023-03-20 04:58:59  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0733
2023-03-20 04:59:01  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0352_spect_mags.dat
2023-03-20 04:59:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6oqtvomj/tex.cache/a19fcbd964e6b208578dea80e5919609.dvi
2023-03-20 04:59:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt02hrrea/tex.cache/bce13443c42e7cba40dd18188b4a831a.dvi
2023-03-20 04:59:08  ek9      79.8M  /scratch/ek9/nk7952/test_sim/super_sonic/Turb_hdf5_plt_cnt_0672
2023-03-20 04:59:12  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0533
2023-03-20 04:59:13  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/72/spect/Turb_hdf5_plt_cnt_0049_spect_mags.dat
2023-03-20 04:59:20  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0437
2023-03-20 04:59:20  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0123
2023-03-20 04:59:23  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0423
2023-03-20 04:59:23  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0856
2023-03-20 04:59:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpuusfed9f/tex.cache/3c677705a31441c728346208b1738da0.tex
2023-03-20 04:59:26  ek9      79.8M  /scratch/ek9/nk7952/test_sim/super_sonic/Turb_hdf5_chk_0016
2023-03-20 04:59:26  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpefhp6b3z/tex.cache/516f8cd9095248dc0493437e518bc4ee.tex
2023-03-20 04:59:29  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0708
2023-03-20 04:59:29  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0096_spect_mags.dat
2023-03-20 04:59:30  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0023
2023-03-20 04:59:37  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/6261075646f055b99068d3688932416f2346dd3b/node_modules/vscode-proxy-agent/LICENSE.md
2023-03-20 04:59:38  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/288/plt/Turb_hdf5_plt_cnt_0553
2023-03-20 04:59:43  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0612
2023-03-20 04:59:44  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0113_spect_mags.dat
2023-03-20 04:59:46  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/bc0ed3d9e6b4185be370e9a2061f7d98.png
2023-03-20 04:59:47  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/288/spect/vis_folder/spectra=0011.png
2023-03-20 04:59:52  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0500
2023-03-20 04:59:53  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0140
2023-03-20 05:00:05  ek9      79.8M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0093
2023-03-20 05:00:07  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp93kzt5zk/tex.cache/142a8fdabe42662d03c3901cae16a069.dvi
2023-03-20 05:00:08  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0245_spect_vels.dat
2023-03-20 05:00:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9hfweac0/tex.cache/191a50f72a3663d93fe38b27cf0693ff.tex
2023-03-20 05:00:23  ek9     196.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/576/spect/Turb_hdf5_plt_cnt_0011_spect_mags.dat
2023-03-20 05:00:29  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp93kzt5zk/tex.cache/5ca2e9247f3220c26a2e4306d8701d6f.tex
2023-03-20 05:00:29  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmps9sf7oiy/tex.cache/3cd850ae8b3f5a4d0702de61dc57e5eb.dvi
2023-03-20 05:00:30  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6zptxy03/tex.cache/0a0b1fe7e4212c181444a603f28d9426.dvi
2023-03-20 05:00:36  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpu1jb3afk/tex.cache/b2bc774822c3eae6e91aa8c29efe1c2d.tex
2023-03-20 05:00:37  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0421
2023-03-20 05:00:37  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0330_spect_mags.dat
2023-03-20 05:00:38  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0753_spect_vels.dat
2023-03-20 05:00:47  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0069
2023-03-20 05:00:48  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0896
2023-03-20 05:00:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmppdwk_5gm/tex.cache/f6b8a26bcb781c833de5cfc9ff48c1e6.tex
2023-03-20 05:01:03  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpbhndzuq4/tex.cache/7f654a563bed27ad5f2a1b953fde2bd1.tex
2023-03-20 05:01:08  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0140
2023-03-20 05:01:08  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6wo4iwv1/tex.cache/f71a03b51b3138332a72cdd097a77150.dvi
2023-03-20 05:01:12  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0343
2023-03-20 05:01:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp400talri/tex.cache/1b714de483998c66bb83819e9abd145b.dvi
2023-03-20 05:01:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpu1jb3afk/tex.cache/36130b239879d486f9808724465d4a41.dvi
2023-03-20 05:01:21  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0817
2023-03-20 05:01:22  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/144/plt/Turb_hdf5_plt_cnt_0299
2023-03-20 05:01:22  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0647_spect_vels.dat
2023-03-20 05:01:26  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0446
2023-03-20 05:01:33  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0622
2023-03-20 05:01:37  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpqylci4o3/tex.cache/136490f622c56f14945d9c848045a0de.png
2023-03-20 05:01:38  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmppdwk_5gm/tex.cache/097ac9252724d2b3f580f0feef57be75.png
2023-03-20 05:01:39  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0027_spect_mags.dat
2023-03-20 05:01:39  ek9      79.8M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0180
2023-03-20 05:01:41  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0811
2023-03-20 05:01:42  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/144/plt/Turb_hdf5_plt_cnt_0135
2023-03-20 05:01:43  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0745
2023-03-20 05:01:43  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0453
2023-03-20 05:01:44  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0294
2023-03-20 05:01:49  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0094_spect_mags.dat
2023-03-20 05:01:50  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpv59idooz/tex.cache/b2bc774822c3eae6e91aa8c29efe1c2d.tex
2023-03-20 05:01:53  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0311
2023-03-20 05:01:53  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0077_spect_mags.dat
2023-03-20 05:01:55  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfeta9h5z/tex.cache/d03aa14805b3a6e9c2bfc2f186c086a8.png
2023-03-20 05:01:57  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0216_spect_mags.dat
2023-03-20 05:01:58  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0586
2023-03-20 05:01:59  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/36/plt/Turb_hdf5_plt_cnt_0960
2023-03-20 05:02:02  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/extensions/cschlosser.doxdocgen-1.4.0/node_modules/simple-git/src/lib/tasks/config.js.map
2023-03-20 05:02:02  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0804
2023-03-20 05:02:07  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0029_spect_mags.dat
2023-03-20 05:02:11  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0186
2023-03-20 05:02:14  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0690_spect_vels.dat
2023-03-20 05:02:17  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpreth0fza/tex.cache/b2bc774822c3eae6e91aa8c29efe1c2d.tex
2023-03-20 05:02:18  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpc1foqspm/tex.cache/e1ba69adbe82af6eee4966a7f927c840.tex
2023-03-20 05:02:19  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/144/plt/Turb_hdf5_plt_cnt_0539
2023-03-20 05:02:20  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpui67p418/tex.cache/cb7f5889805b9bf93c0787e2104e4e76.tex
2023-03-20 05:02:25  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0639
2023-03-20 05:02:27  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0059
2023-03-20 05:02:32  ek9     100.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/288/spect/Turb_hdf5_plt_cnt_0183_spect_mags.dat
2023-03-20 05:02:32  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0639
2023-03-20 05:02:32  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0275_spect_mags.dat
2023-03-20 05:02:37  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp2v9f6u9b/tex.cache/5ca2e9247f3220c26a2e4306d8701d6f.dvi
2023-03-20 05:02:38  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/18/plt/Turb_hdf5_plt_cnt_0053
2023-03-20 05:02:46  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/144/spect/Turb_hdf5_plt_cnt_0002_spect_mags.dat
2023-03-20 05:02:48  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0942
2023-03-20 05:02:48  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0149_spect_vels.dat
2023-03-20 05:02:49  ek9     100.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/288/shell_calc.out00
2023-03-20 05:02:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp51w4mb3m/tex.cache/47c1528338a2eb48b63e730d94c82f17.png
2023-03-20 05:02:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpv147t__j/tex.cache/e5abe4e568e8ce838fcdced4d302ff28.tex
2023-03-20 05:02:49  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/spect/Turb_hdf5_plt_cnt_0175_spect_vels.dat
2023-03-20 05:02:51  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0372
2023-03-20 05:02:51  ek9       4.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/18/spect/superRm3000Pm10fitFull18.o53005838
2023-03-20 05:02:53  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0430
2023-03-20 05:02:55  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0290_spect_vels.dat
2023-03-20 05:03:02  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/18/plt/Turb_hdf5_plt_cnt_0544
2023-03-20 05:03:04  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0846
2023-03-20 05:03:08  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/18/plt/Turb_hdf5_plt_cnt_0940
2023-03-20 05:03:15  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0634
2023-03-20 05:03:16  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0239
2023-03-20 05:03:17  ek9      28.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0611_spect_vels.dat
2023-03-20 05:03:17  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0842
2023-03-20 05:03:17  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0365
2023-03-20 05:03:23  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0878
2023-03-20 05:03:26  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0659
2023-03-20 05:03:32  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt0snrc9a/tex.cache/6d62e975a12c615d07e1b21e572be1b6.png
2023-03-20 05:03:33  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0608
2023-03-20 05:03:34  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/Turb_hdf5_plt_cnt_1238
2023-03-20 05:03:36  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0853
